"DCODE","DISTNAME","DISTCOUNTY","CC","AVG_FTE","RNK_FTE","LOCREV","AVG_LOCREV","RNK_LOCREV","STREV","AVG_STREV","RNK_STREV","FEDREV","AVG_FEDREV","RNK_FEDREV","TOTREV","AVG_TOTREV","RNK_TOTREV","BASINS","AVG_BASINS","RNK_BASINS","ADDINS","AVG_ADDINS","RNK_ADDINS","AEINS","AVG_AEINS","RNK_AEINS","ITOT","AVG_ITOT","RNK_ITOT","ISAL","AVG_ISAL","RNK_ISAL","ISSUP","AVG_ISSUP","RNK_ISSUP","ADM","AVG_ADM","RNK_ADM","FACACQ","AVG_FACACQ","RNK_FACACQ","OPNMNT","AVG_OPNMNT","RNK_OPNMNT","TRANS","AVG_TRANS","RNK_TRANS","SSTOT","AVG_SSTOT","RNK_SSTOT","SSSAL","AVG_SSSAL","RNK_SSSAL","COE","AVG_COE","RNK_COE","TOTEXP","AVG_TOTEXP","RNK_TOTEXP","T_SAL","AVG_T_SAL","RNK_T_SAL","HSEV","AVG_HSEV","RNK_HSEV","NHSEV","AVG_NHSEV","RNK_NHSEV","P_TCHR","AVG_P_TCHR","RNK_P_TCH","GROUP","AEPUPILS_A","AEPUPILS_S"
"79150","VASSAR PUBLIC SCHOOLS","TUSCOLA COUNTY","79",1719.73,259,1088739.13,633,565,12082474.91,7026,258,1746816.31,1016,224,14918030.35,8675,430,6168888.10,3587,605,3419257.08,1988,34,1053984.67,0,0,10642129.85,6188,104,10001234.53,5816,94,586305.89,341,603,1875398.86,1091,484,0.00,0,0,1238504.63,720,666,602476.98,350,405,4302686.36,2502,708,3317489.01,1929,369,14944816.21,8690,302,15558152.07,9047,324,3675436.66,55688,293,161457648,93885,453,44164755,25681,498,66.00,26,715,"K",0.00,0.00
"80010","SOUTH HAVEN PUBLIC SCHOOLS","VAN BUREN COUNTY","80",2271.82,203,7669322.19,3376,103,9369670.61,4124,709,1827176.98,804,362,18900449.46,8320,573,8878661.70,3908,526,2824362.84,1243,230,0.00,0,0,11703024.54,5151,425,11072934.50,4874,385,973113.70,428,508,2506845.82,1103,476,0.00,0,0,1848215.20,814,548,681558.86,300,474,6009733.58,2645,655,4000952.82,1761,455,17712758.12,7797,597,18605831.65,8190,622,5229008.61,52553,387,289973250,127639,293,393156599,173058,78,99.50,23,532,"J",0.00,0.00
"80020","BANGOR PUBLIC SCHOOLS (VAN BUREN)","VAN BUREN COUNTY","80",1296.42,327,1352203.14,1043,445,8702027.99,6712,354,1720798.96,1327,131,11853618.09,9143,290,6750447.09,5254,70,889425.77,692,635,19431.53,1667,101,7659304.39,5908,157,7133593.38,5503,152,785423.01,606,345,1943228.25,1499,256,0.00,0,0,1121407.47,865,473,543293.34,419,290,4393352.07,3389,316,3258943.30,2514,123,12052656.46,9297,184,12283320.96,9475,226,3625433.70,58475,204,108724959,83866,482,63611817,49067,337,62.00,21,327,"L",7.11,4.55
"80040","COVERT PUBLIC SCHOOLS","VAN BUREN COUNTY","80",675.00,490,6411276.22,9498,22,3236608.37,4795,686,987016.96,1462,108,10634901.55,15755,22,5033158.88,7457,20,1500880.32,2224,25,0.00,0,0,6534039.20,9680,17,6047392.63,8959,16,792657.87,1174,90,2106498.15,3121,31,0.00,0,0,1119771.90,1659,96,474730.76,703,41,4493658.68,6657,22,3129834.48,4637,12,11027697.88,16337,16,12312841.64,18241,16,2670777.74,60699,150,38907871,57641,524,503706013,746231,14,44.00,15,59,"M",0.00,0.00
"80050","DECATUR PUBLIC SCHOOLS","VAN BUREN COUNTY","80",1037.90,386,775096.57,747,535,7086359.36,6828,322,882597.57,850,323,8744053.50,8425,526,4487668.35,4324,292,1103053.49,1063,355,0.00,0,0,5590721.84,5387,305,5283836.01,5091,270,413516.05,398,542,1298933.67,1252,353,0.00,0,0,944735.70,910,412,321772.79,310,463,2978958.21,2870,551,2063162.68,1988,332,8569680.05,8257,435,8879170.77,8555,490,2659978.95,52465,389,99249329,95625,441,37444602,36077,423,50.70,20,227,"L",0.00,0.00
"80090","BLOOMINGDALE PUBLIC SCHOOL DISTRICT","VAN BUREN COUNTY","80",1399.00,310,1473159.09,1053,441,9183134.45,6564,405,1250035.82,894,286,12002609.30,8579,467,5976785.25,4272,327,2022495.08,1446,136,0.00,0,0,7999280.33,5718,199,7629667.19,5454,160,527172.39,377,570,1250773.34,894,695,0.00,0,0,1216043.69,869,465,734729.87,525,131,3728719.29,2665,646,2089492.77,1494,542,11727999.62,8383,392,12390132.18,8856,378,3515625.39,55671,294,99901948,71410,505,63327624,45266,361,63.15,22,421,"L",0.00,0.00
"80110","GOBLES PUBLIC SCHOOL DISTRICT","VAN BUREN COUNTY","80",987.33,398,791044.94,801,519,6464099.43,6547,410,493576.91,500,717,7806225.79,7906,735,4033047.29,4085,433,840159.85,851,528,0.00,0,0,4873207.14,4936,503,4711810.35,4772,430,362041.45,367,576,1383978.86,1402,291,0.00,0,0,747306.45,757,625,295211.72,299,477,2788538.48,2824,570,1666237.58,1688,495,7661745.62,7760,612,8211401.08,8317,573,2448530.52,49167,466,119828147,121366,325,36396209,36863,417,49.80,20,227,"M",0.00,0.00
"80120","HARTFORD PUBLIC SCHOOL DISTRICT","VAN BUREN COUNTY","80",1489.65,297,920982.32,618,574,10572233.75,7097,230,1358929.00,912,271,12852145.07,8628,445,6234888.38,4259,334,1473049.64,1006,396,202905.97,7865,29,7910843.99,5311,347,7443576.64,4997,326,1329539.21,893,168,1286807.24,864,721,0.00,0,0,1040257.27,698,686,415814.41,279,503,4072418.13,2734,611,3172562.48,2130,246,11983262.12,8044,512,12743711.16,8555,490,3649720.53,54883,318,87058352,58442,523,35962789,24142,511,66.50,22,421,"L",12.20,13.60
"80130","LAWRENCE PUBLIC SCHOOL DISTRICT","VAN BUREN COUNTY","80",740.25,452,835843.56,1129,420,4685648.70,6330,498,541151.22,731,441,6062643.48,8190,629,3188243.12,4307,304,792600.62,1071,342,0.00,0,0,3980843.74,5378,312,3805028.00,5140,249,181110.19,245,664,820400.21,1108,473,0.00,0,0,592728.38,801,568,256129.95,346,411,1850368.73,2500,709,1206111.28,1629,510,5831212.47,7877,577,5977904.64,8076,661,1961711.36,53864,349,77038405,104071,407,37851674,51134,323,36.42,20,227,"M",0.00,0.00
"80140","LAWTON COMMUNITY SCHOOL DISTRICT","VAN BUREN COUNTY","80",1090.66,371,1022896.34,938,475,7091548.79,6502,426,625199.00,573,647,8747444.13,8020,700,4543579.47,4166,391,737830.04,676,647,88629.84,0,0,5370039.35,4924,510,5072850.14,4651,475,289127.88,265,650,1191116.64,1092,483,0.00,0,0,1018711.08,934,379,227990.07,209,551,2726945.67,2500,709,1880599.21,1724,477,8096985.02,7424,698,8401583.24,7703,742,2760336.17,53651,358,127292106,116711,342,51344774,47077,352,51.45,21,327,"L",0.00,0.00
"80150","MATTAWAN CONSOLIDATED SCHOOL","VAN BUREN COUNTY","80",3755.85,103,2240644.61,597,577,24505476.42,6525,420,1695469.00,451,749,28907032.03,7697,762,16077101.41,4281,321,2096124.11,558,688,0.00,0,0,18173225.52,4839,538,17379967.66,4627,481,2420937.45,645,318,3918247.56,1043,540,0.00,0,0,2232511.62,594,741,1536424.79,409,308,10108121.42,2691,632,7887955.27,2100,261,28281346.94,7530,679,28975452.05,7715,740,9931840.65,56463,271,570075623,151783,201,95696539,25479,499,175.90,21,327,"G",0.00,0.00
"80160","PAW PAW PUBLIC SCHOOL DISTRICT","VAN BUREN COUNTY","80",2316.57,196,2666187.44,1151,413,14415955.10,6223,524,1289883.25,557,667,18379196.88,7934,731,9648927.12,4204,372,2288310.49,997,406,37445.53,1744,94,11974683.14,5169,417,11220840.16,4844,399,970826.50,419,521,2886195.14,1246,356,0.00,0,0,1951628.13,842,511,836914.60,361,383,6645564.37,2869,553,4342821.36,1875,401,18620247.51,8038,516,19198827.60,8288,584,5765440.46,52063,401,283003971,122165,319,115780836,49979,331,110.74,21,327,"J",11.39,10.08
"80240","BANGOR TOWNSHIP S/D #8","VAN BUREN COUNTY","80",22.00,763,23448.00,1066,439,131230.00,5965,584,0.00,0,0,154678.00,7031,773,136490.00,6204,34,0.00,0,0,0.00,0,0,136490.00,6204,102,127423.00,5792,96,0.00,0,0,15048.00,684,768,0.00,0,0,14954.00,680,696,0.00,0,0,30002.00,1364,773,3450.00,157,605,166492.00,7568,670,166492.00,7568,755,77000.00,38500,572,3290483,149567,206,1562428,71019,239,2.00,11,23,"N",0.00,0.00
"81010","ANN ARBOR PUBLIC SCHOOLS","WASHTENAW COUNTY","81",16492.85,7,95140003.65,5769,54,86616708.83,5252,663,13701185.38,831,343,196628781.74,11922,52,90784835.24,5521,49,24400155.03,1484,124,152526.96,3120,60,115337517.23,6993,52,109712918.62,6652,42,34057105.71,2065,13,20445579.24,1240,363,0.00,0,0,19063402.40,1156,220,6994422.44,424,279,80560509.79,4885,108,63682210.81,3861,19,195898027.02,11878,47,200635285.12,12165,56,60390979.38,72761,24,4299020359,260660,47,3009527199,182475,73,829.99,20,227,"C",24.96,23.92
"81020","SCHOOL DISTRICT OF YPSILANTI","WASHTENAW COUNTY","81",3942.97,95,18353428.59,4655,72,25857725.09,6558,407,5822140.81,1477,105,50465876.01,12799,41,18068757.13,4661,146,7991321.56,2061,31,353126.25,5342,37,26413204.94,6699,61,24449413.67,6201,56,10127041.19,2568,7,4880076.69,1238,364,0.00,0,0,5708155.49,1448,139,3413002.34,866,23,24128275.71,6119,34,18450896.41,4679,11,50541480.65,12818,33,53266098.41,13509,35,10954330.03,62855,110,495645436,125704,304,462375724,117266,132,174.28,22,421,"G",36.80,29.30
"81040","CHELSEA SCHOOL DISTRICT","WASHTENAW COUNTY","81",2659.35,170,6704470.42,2521,159,17408826.79,6546,412,1712466.46,644,570,25907302.71,9742,167,12369660.03,4684,140,2670610.82,1011,390,210100.47,11369,21,15250371.32,5735,192,14384423.63,5409,171,3434233.50,1291,68,2877503.80,1082,496,0.00,0,0,2985563.43,1123,236,1258536.14,473,202,10555836.87,3969,205,8200944.91,3084,52,25806208.19,9704,138,26547772.75,9983,154,8190065.01,67093,60,634634905,238643,58,200579613,75424,221,122.07,22,421,"I",11.76,6.72
"81050","DEXTER COMMUNITY SCHOOL DISTRICT","WASHTENAW COUNTY","81",3640.13,106,7605566.67,2089,210,24753533.95,6800,329,2246501.85,617,595,35359259.89,9714,176,16922767.32,4649,151,2999230.38,824,543,0.00,0,0,19921997.70,5473,264,18413565.40,5058,291,5556375.11,1526,37,2978066.68,818,745,0.00,0,0,3334589.17,916,405,2075353.03,570,96,13944383.99,3831,223,11015011.92,3026,58,33866381.69,9304,183,34948447.68,9601,204,11052528.40,65172,81,870944354,239262,57,231511480,63600,263,169.59,21,327,"G",0.00,0.00
"81070","LINCOLN CONSOLIDATED SCHOOL DISTRICT","WASHTENAW COUNTY","81",4791.81,77,10072666.42,2102,208,32266074.18,6734,346,3626489.00,757,414,46018250.73,9604,192,22789630.29,4756,124,7490217.70,1563,95,0.00,0,0,30279847.99,6319,88,28063148.31,5856,88,5354193.54,1117,98,4122797.32,860,724,0.00,0,0,4017020.46,838,516,2370531.86,495,174,15864543.18,3311,341,12748281.62,2660,100,46144391.17,9630,146,47078643.45,9825,170,13945021.26,64027,95,735965358,153588,195,260497818,54363,303,217.80,22,421,"E",0.00,0.00
"81080","MANCHESTER COMMUNITY SCHOOLS","WASHTENAW COUNTY","81",1272.29,333,2431865.14,1911,235,8637272.55,6789,333,896165.33,704,479,11977303.02,9414,226,5223067.67,4105,426,970080.93,762,578,0.00,0,0,6193148.60,4868,526,5712646.55,4490,514,1802091.20,1416,47,1295973.03,1019,566,0.00,0,0,1340646.48,1054,273,628510.64,494,176,5067221.35,3983,204,3887131.21,3055,55,11260369.95,8850,251,11561041.13,9087,310,3226708.84,58202,213,272221746,213962,77,61904407,48656,345,55.44,23,532,"L",0.00,0.00
"81100","MILAN AREA SCHOOLS","WASHTENAW COUNTY","81",2654.39,171,4384327.63,1652,284,16309337.99,6144,546,1930736.18,727,448,22726863.82,8562,473,11290334.78,4415,242,1516356.87,593,678,153187.68,1577,107,12959879.33,4882,521,11730356.24,4419,537,2616583.60,986,136,1934369.11,729,766,0.00,0,0,2562905.86,966,345,993818.58,374,359,8107677.15,3054,463,5932891.67,2235,202,21067556.48,7937,554,21931697.47,8262,595,7041330.77,60649,152,369495557,139202,244,117879776,44409,369,116.10,22,421,"I",56.35,40.77
"81120","SALINE AREA SCHOOLS","WASHTENAW COUNTY","81",5506.60,62,13367445.84,2428,169,35464963.52,6440,451,3316454.36,602,615,53517339.35,9719,174,24733837.51,4492,211,6033976.50,1096,322,0.00,0,0,30767814.01,5587,229,29119333.12,5288,195,8112788.94,1473,42,4459095.55,810,747,0.00,0,0,5199850.79,944,367,1885704.44,342,418,19657439.72,3570,270,14334957.39,2603,113,50425253.73,9157,199,53331808.43,9685,187,16253926.03,71521,32,1157405811,210185,82,378078354,68659,247,227.26,24,621,"D",0.00,0.00
"81140","WHITMORE LAKE PUBLIC SCHOOLS","WASHTENAW COUNTY","81",1220.98,345,3645236.72,2986,126,7078387.44,5797,607,1093244.93,895,285,11873821.09,9725,171,5507137.45,4510,202,1029840.18,843,532,0.00,0,0,6536977.63,5354,328,6093384.77,4991,331,1579511.92,1294,67,1603645.31,1313,328,0.00,0,0,1267474.89,1038,281,469902.62,385,347,4920534.74,4030,196,3646365.39,2986,65,11457512.37,9384,174,11771813.64,9641,193,3208887.07,58771,198,241818184,198053,97,120676587,98836,159,54.60,22,421,"L",0.00,0.00
"81150","WILLOW RUN COMMUNITY SCHOOLS","WASHTENAW COUNTY","81",2016.85,220,5275598.29,2616,148,14196388.16,7039,254,3983136.92,1975,47,23662494.89,11732,58,9488031.67,4788,116,3494005.02,1763,59,107719.62,3048,62,13089756.31,6490,70,11906364.87,5903,82,3248385.28,1611,28,3016527.71,1496,258,0.00,0,0,3080860.66,1528,126,1184260.54,587,84,10530034.19,5221,70,7633170.80,3785,22,23619790.50,11711,51,24373728.75,12085,57,5780238.91,56836,249,250609739,124258,308,138831863,68836,246,101.70,19,173,"J",13.95,21.39
"81901","HONEY CREEK COMMUNITY SCHOOL","WASHTENAW COUNTY","81",189.00,686,283778.00,1501,320,1404533.00,7431,134,133979.00,709,471,1822290.00,9642,182,843421.00,4463,223,182200.00,964,434,0.00,0,0,1025621.00,5427,281,956669.00,5062,288,177012.00,937,153,318771.00,1687,212,0.00,0,0,100240.00,530,752,3469.00,18,639,599492.00,3172,396,368207.00,1948,358,1625113.00,8598,331,1819945.00,9629,196,571266.00,50779,437,0,0,0,0,0,0,11.25,17,99,"N",0.00,0.00
"81902","CENTRAL ACADEMY","WASHTENAW COUNTY","81",481.31,552,132606.16,276,638,3690661.50,7668,80,580231.00,1206,161,4409354.88,9161,285,1348257.88,2801,717,514830.49,1070,345,0.00,0,0,1863088.37,3871,687,0.00,0,0,178284.70,370,574,892786.07,1855,180,0.00,0,0,854037.44,1774,82,197481.97,410,306,2122590.18,4410,151,134396.22,279,603,3985678.55,8281,424,4157436.67,8638,459,0.00,0,0,0,0,0,0,0,0,24.00,20,227,"N",0.00,0.00
"81903","WASHTENAW TECHNICAL MIDDLE COLLEGE","WASHTENAW COUNTY","81",364.58,595,54101.93,148,681,2569945.75,7049,248,131537.00,361,761,2755584.68,7558,767,1597702.11,4382,262,65591.56,180,744,0.00,0,0,1663293.67,4562,603,689382.80,1891,603,234857.00,644,319,629434.96,1726,204,0.00,0,0,108085.00,296,769,0.00,0,0,972376.96,2667,644,595240.70,1633,509,2635670.63,7229,718,2642588.11,7248,764,481389.22,60174,166,0,0,0,0,0,0,8.00,46,769,"N",0.00,0.00
"81904","ANN ARBOR LEARNING COMMUNITY","WASHTENAW COUNTY","81",273.28,642,102299.20,374,619,1897026.59,6942,276,142350.19,521,696,2141675.98,7837,744,836159.47,3060,672,4959.19,18,756,0.00,0,0,841118.66,3078,758,0.00,0,0,191285.79,700,286,337598.63,1235,366,0.00,0,0,540401.12,1977,58,1280.00,5,658,1070565.54,3917,211,0.00,0,0,1911684.20,6995,740,1958717.63,7167,769,0.00,0,0,0,0,0,0,0,0,15.40,18,128,"N",0.00,0.00
"81905","SOUTH ARBOR CHARTER ACADEMY","VAN BUREN COUNTY","80",737.00,457,136144.00,185,661,5189976.00,7042,252,363682.00,493,724,5689802.00,7720,758,2230314.00,3026,679,270672.00,367,722,0.00,0,0,2500986.00,3393,736,0.00,0,0,325427.00,442,497,1381426.00,1874,176,0.00,0,0,1447489.00,1964,59,0.00,0,0,3154342.00,4280,172,0.00,0,0,5655328.00,7673,644,5685015.00,7714,741,0.00,0,0,0,0,0,0,0,0,33.85,22,421,"M",0.00,0.00
"81906","FORTIS ACADEMY","WASHTENAW COUNTY","81",724.00,463,151284.00,209,653,5235759.00,7232,203,485962.00,671,529,5873005.00,8112,668,2026003.00,2798,719,389826.00,538,690,0.00,0,0,2415829.00,3337,740,0.00,0,0,304797.00,421,517,1837567.00,2538,80,0.00,0,0,1292328.00,1785,78,0.00,0,0,3434692.00,4744,123,0.00,0,0,5850521.00,8081,494,5877762.00,8118,650,0.00,0,0,0,0,0,0,0,0,35.00,21,327,"M",0.00,0.00
"81907","VICTORY ACADEMY CHARTER SCHOOL","WASHTENAW COUNTY","81",111.00,723,80433.00,725,540,821080.00,7397,144,216314.00,1949,50,1118014.54,10072,132,344510.51,3104,664,214684.70,1934,39,0.00,0,0,559195.21,5038,467,0.00,0,0,55502.20,500,440,318849.05,2873,42,0.00,0,0,171639.28,1546,118,25893.31,233,534,571883.84,5152,76,0.00,0,0,1131079.05,10190,96,1137043.45,10244,138,0.00,0,0,0,0,0,0,0,0,8.00,14,41,"N",0.00,0.00
"81908","EASTERN WASHTENAW MULTICULTURAL ACADEMY","WASHTENAW COUNTY","81",201.00,677,13874.45,69,724,1568585.73,7804,58,214970.33,1070,203,1797430.51,8942,339,578030.55,2876,707,168378.44,838,539,0.00,0,0,746408.99,3713,704,0.00,0,0,13870.72,69,739,365265.63,1817,190,0.00,0,0,353134.51,1757,84,136376.77,678,45,868647.63,4322,169,0.00,0,0,1615056.62,8035,518,1790414.47,8908,357,0.00,0,0,0,0,0,0,0,0,12.65,16,73,"N",0.00,0.00
"82010","DETROIT CITY SCHOOL DISTRICT","WAYNE COUNTY","82",95417.99,1,184735022.32,1936,229,725395991.15,7602,93,223033944.93,2337,28,1138153064.30,11928,51,416896866.49,4477,220,269965264.67,2899,10,4693123.50,2034,81,691555254.66,7248,42,643660170.95,6746,41,142293207.17,1491,41,151942522.22,1592,235,0.00,0,0,146190517.20,1532,125,46137994.56,484,187,486564241.15,5099,85,365018048.89,3825,21,1178119495.80,12347,39,1217397733.87,12759,43,252613224.82,71031,36,3034483424,31802,545,5239138932,54907,300,3556.40,26,715,"A",1194.48,1113.20
"82020","ALLEN PARK PUBLIC SCHOOLS","WAYNE COUNTY","82",3730.00,104,3041778.46,815,515,26288912.06,7048,250,2392791.00,641,572,31723481.52,8505,502,16816801.58,4509,203,3100014.55,831,540,0.00,0,0,19916816.13,5340,335,19078496.06,5115,258,3042103.06,816,209,3134835.77,840,739,0.00,0,0,3273869.23,878,449,609610.99,163,564,10060419.05,2697,630,7552897.30,2025,311,29977235.18,8037,517,31133184.11,8347,563,11084948.38,75583,13,493444034,132291,274,93886642,25171,501,146.66,25,688,"G",0.00,0.00
"82030","DEARBORN CITY SCHOOL DISTRICT","WAYNE COUNTY","82",18370.01,5,50480599.95,2748,141,124548043.68,6780,336,25110277.08,1367,124,201882853.57,10990,81,94048504.77,5210,71,20851556.34,1155,282,829768.31,2597,70,115729829.42,6300,92,108560562.88,5910,80,28562565.52,1555,35,19631209.15,1069,510,0.00,0,0,24654742.39,1342,163,7008973.90,382,352,79857490.96,4347,161,62296328.43,3391,32,195587320.38,10647,77,204399227.86,11127,87,60807598.14,77452,7,2118919608,115347,346,1825855759,99393,157,785.10,23,532,"C",151.38,168.09
"82040","DEARBORN HEIGHTS SCHOOL DISTRICT #7","WAYNE COUNTY","82",2847.17,164,1812926.19,637,563,19743840.50,6935,279,2160626.62,759,412,23717393.31,8330,563,13231139.19,4647,153,3710536.47,1303,195,85258.87,0,0,17026934.53,5980,136,16003346.75,5621,130,1667674.81,586,355,3316767.61,1165,419,20461.55,7,21,2857403.55,1004,303,387736.35,136,570,8229582.32,2890,541,5815867.44,2043,299,25256516.85,8871,245,26122902.99,9175,292,8565392.45,71236,35,228790083,80357,489,59803336,21004,519,120.24,24,621,"I",0.00,0.00
"82045","MELVINDALE-NORTH ALLEN PARK SCHOOLS","WAYNE COUNTY","82",2800.00,167,4602329.96,1644,289,18132201.32,6476,433,2216012.54,791,376,24975743.82,8920,346,12438169.55,4442,230,2566365.34,917,480,0.00,0,0,15004534.89,5359,325,13922640.63,4972,338,2343734.01,837,195,3646588.82,1302,336,0.00,0,0,2935145.90,1048,275,1012131.27,361,383,9937600.00,3549,275,7544888.57,2695,94,24942134.89,8908,241,26069275.65,9310,264,8365009.35,73172,22,246736948,88120,474,288246331,102945,152,114.32,24,621,"I",0.00,0.00
"82050","GARDEN CITY SCHOOL DISTRICT","WAYNE COUNTY","82",5392.01,66,4383761.01,813,516,36483619.43,6766,338,4549009.19,844,329,46764309.44,8673,431,22410491.60,4217,363,5422450.28,1020,383,1179504.06,15184,17,29012445.94,5381,309,27594395.47,5118,257,4878357.63,905,162,5165813.83,958,628,0.00,0,0,3980892.26,738,647,1688484.39,313,460,15713548.11,2914,524,9860727.13,1829,424,44725994.05,8295,418,45759355.65,8487,519,14568266.18,74271,18,568130368,105365,403,144504954,26800,488,196.15,27,732,"D",43.01,34.67
"82055","GROSSE POINTE PUBLIC SCHOOLS","WAYNE COUNTY","82",8561.92,31,31655353.83,3697,91,68360834.26,7984,38,5865328.59,685,503,105881516.68,12367,44,54498620.16,6365,32,12702906.38,1484,124,0.00,0,0,67201526.54,7849,29,64031186.29,7479,21,12336761.52,1441,44,10418093.65,1217,381,0.00,0,0,10454869.02,1221,201,743508.24,87,587,33953232.43,3966,206,25738578.81,3006,62,101154758.97,11814,48,105969244.66,12377,54,36868961.60,85828,2,2727592523,318573,28,416773904,48678,344,429.57,20,227,"D",0.00,0.00
"82060","HAMTRAMCK PUBLIC SCHOOLS","WAYNE COUNTY","82",3100.54,139,2646742.02,854,499,20603352.55,6645,372,5569391.19,1796,67,28819485.76,9295,256,12852464.61,4480,219,4683640.35,1632,78,460353.08,1990,84,17996458.04,5804,175,16828824.57,5428,168,3307956.45,1067,114,3062930.17,988,600,0.00,0,0,3910164.69,1261,178,650779.81,210,549,10931831.12,3526,279,7800331.01,2516,121,28928289.16,9330,179,30142316.93,9722,184,7492585.39,67198,59,105001653,33866,543,108330150,34939,436,111.50,26,715,"H",111.61,119.76
"82070","HIGHLAND PARK CITY SCHOOLS","WAYNE COUNTY","82",2964.67,152,1946479.24,657,557,20812247.74,7020,261,4466802.47,1507,101,27631928.47,9320,251,10532105.20,3834,560,3164163.71,1152,285,259185.90,1193,119,13955454.81,4707,579,12953752.63,4369,549,3878834.75,1308,59,5239550.43,1767,197,0.00,0,0,5563316.04,1877,70,708338.46,239,531,15390039.68,5191,72,9173801.67,3094,50,29345494.49,9898,120,30709681.01,10359,128,5883576.83,55505,300,37673240,12707,550,118273645,39894,393,106.00,26,715,"I",138.05,79.25
"82080","SCHOOL DISTRICT OF THE CITY OF INKSTER","WAYNE COUNTY","82",3074.86,140,1100860.70,358,621,22170890.81,7210,205,4897842.31,1593,89,28217853.82,9177,279,12060400.90,3965,498,3378660.49,1111,310,3408.44,103,139,15442469.83,5022,474,12627079.49,4107,567,3012736.00,980,139,4499719.88,1463,268,0.00,0,0,3185963.58,1036,283,4092971.07,1331,11,14791390.53,4810,115,6582919.01,2141,236,30233860.36,9833,126,31790409.91,10339,130,6376454.52,66421,68,84759173,27565,547,60718638,19747,526,96.00,32,756,"H",33.00,0.00
"82090","LINCOLN PARK PUBLIC SCHOOLS","WAYNE COUNTY","82",4651.41,78,5771943.19,1241,380,29950027.10,6439,452,5203699.20,1119,184,42116112.49,9054,310,21541085.30,4631,159,6383918.12,1372,161,18061.02,0,0,27943064.44,6007,133,25702025.47,5526,148,4503125.35,968,143,4689749.56,1008,577,0.00,0,0,6677383.67,1436,141,998971.74,215,545,16869230.32,3627,257,12875531.09,2768,82,44812294.76,9634,144,45632188.73,9810,173,14206057.60,72149,30,542316478,116592,343,226773780,48754,342,196.90,24,621,"E",0.00,0.00
"82095","LIVONIA PUBLIC SCHOOLS","WAYNE COUNTY","82",17099.41,6,35798152.00,2094,209,106867321.00,6250,515,12306252.00,720,456,160352641.00,9378,233,75236944.00,4438,232,16181283.00,955,445,372631.00,2522,74,91790858.00,5368,320,89749643.00,5249,207,20185901.00,1181,84,17084403.00,999,589,22723.00,1,31,17288135.00,1011,295,8520938.00,498,165,63079377.00,3689,244,51457249.00,3009,61,154870235.00,9057,213,159423544.00,9323,260,49134988.00,72454,27,3338313576,195230,98,1519772730,88879,177,678.15,25,688,"C",80.66,67.11
"82100","PLYMOUTH-CANTON COMMUNITY SCHOOLS","WAYNE COUNTY","82",19135.13,4,40604897.36,2122,205,116445416.66,6085,570,12669998.63,662,540,169833158.65,8875,361,76895132.74,4042,455,18559001.65,976,424,1297587.43,11666,20,96751721.82,5056,453,93571435.26,4890,378,19039654.48,995,131,17566530.21,918,668,0.00,0,0,18695299.36,977,329,9338375.69,488,186,64639859.74,3378,322,50113949.05,2619,110,161391581.56,8434,373,166536698.31,8703,435,51692026.18,66644,62,4217736613,220418,74,1538594449,80407,207,775.64,25,688,"C",60.34,50.89
"82110","REDFORD UNION SCHOOL DISTRICT","WAYNE COUNTY","82",3529.42,111,3465393.27,982,464,22019828.91,6239,522,3298472.80,935,259,30805904.16,8728,413,11080850.73,3140,657,5177072.27,1467,128,4166.06,0,0,16262089.06,4608,597,15574779.04,4413,538,2875650.84,815,210,3741822.00,1060,520,6300.00,2,27,4706025.10,1333,164,1709980.22,484,187,13033478.16,3693,243,9495136.85,2690,95,29295567.22,8300,416,30146375.15,8541,497,7524577.08,63009,108,460978402,130610,283,143718762,40720,385,119.42,30,748,"G",0.00,0.00
